EPIC,DATETIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
GBPUSD,2019-07-17 03:06:00,1.24104,1.24105,1.24099,1.241,114529.9988
GBPUSD,2019-07-17 03:07:00,1.24099,1.24105,1.24099,1.24104,64599.9985
GBPUSD,2019-07-17 03:08:00,1.24103,1.24105,1.24103,1.24104,59340.0002
GBPUSD,2019-07-17 03:09:00,1.24104,1.24109,1.24104,1.24105,73919.9982
GBPUSD,2019-07-17 03:10:00,1.24106,1.24106,1.24105,1.24106,52470.0012
GBPUSD,2019-07-17 03:11:00,1.24106,1.24115,1.24106,1.24115,39229.9995
GBPUSD,2019-07-17 03:12:00,1.24115,1.24115,1.24114,1.24115,26950.0008
GBPUSD,2019-07-17 03:13:00,1.24115,1.2412,1.24114,1.24115,74970.0012
GBPUSD,2019-07-17 03:14:00,1.24114,1.24135,1.24114,1.24133,114360.0006
GBPUSD,2019-07-17 03:15:00,1.24133,1.24133,1.24123,1.24123,56919.9982
GBPUSD,2019-07-17 03:16:00,1.24121,1.24122,1.24121,1.24122,5550.0002
GBPUSD,2019-07-17 03:17:00,1.24121,1.24125,1.24119,1.24121,62549.9992
GBPUSD,2019-07-17 03:18:00,1.24121,1.24122,1.24114,1.24122,90839.9963
GBPUSD,2019-07-17 03:19:00,1.2412,1.24124,1.24111,1.24122,56490.0017
GBPUSD,2019-07-17 03:20:00,1.24122,1.24128,1.24121,1.24128,38560.0014
GBPUSD,2019-07-17 03:21:00,1.24127,1.24127,1.24121,1.24121,9670.0001
GBPUSD,2019-07-17 03:22:00,1.24121,1.2416,1.24121,1.24154,49299.9992
GBPUSD,2019-07-17 03:23:00,1.24152,1.24154,1.24142,1.24152,44209.9991
GBPUSD,2019-07-17 03:24:00,1.24151,1.24152,1.24138,1.24141,58450.0008
GBPUSD,2019-07-17 03:25:00,1.24143,1.24143,1.24142,1.24142,6270
GBPUSD,2019-07-17 03:26:00,1.24142,1.24145,1.24142,1.24144,9500
GBPUSD,2019-07-17 03:27:00,1.24145,1.24154,1.24144,1.24144,35090.0002
GBPUSD,2019-07-17 03:28:00,1.24144,1.24144,1.24137,1.24143,13800.0002
GBPUSD,2019-07-17 03:29:00,1.24144,1.24144,1.24142,1.24142,13439.9996
GBPUSD,2019-07-17 03:30:00,1.24143,1.24143,1.24139,1.24141,22610.0006
GBPUSD,2019-07-17 03:31:00,1.24143,1.24143,1.24143,1.24143,5000
GBPUSD,2019-07-17 03:32:00,1.24143,1.24144,1.24143,1.24143,9170.0001
GBPUSD,2019-07-17 03:33:00,1.24143,1.24144,1.24142,1.24143,10399.9996
GBPUSD,2019-07-17 03:34:00,1.24144,1.24144,1.24143,1.24143,4559.9999
GBPUSD,2019-07-17 03:35:00,1.24142,1.24144,1.24135,1.24135,33150.0015
GBPUSD,2019-07-17 03:36:00,1.24141,1.24145,1.24141,1.24145,27569.9997
GBPUSD,2019-07-17 03:37:00,1.24144,1.24153,1.24143,1.24143,42159.9998
GBPUSD,2019-07-17 03:38:00,1.24142,1.24143,1.24138,1.2414,40970.0012
GBPUSD,2019-07-17 03:39:00,1.2414,1.2414,1.24134,1.24134,28159.9998
GBPUSD,2019-07-17 03:40:00,1.24134,1.24136,1.24133,1.24134,35750
GBPUSD,2019-07-17 03:41:00,1.24135,1.24136,1.24135,1.24135,25639.9994
GBPUSD,2019-07-17 03:42:00,1.24135,1.24136,1.24133,1.24134,35240.0017
GBPUSD,2019-07-17 03:43:00,1.24135,1.24154,1.24135,1.24154,34569.9997
GBPUSD,2019-07-17 03:44:00,1.24154,1.24156,1.24153,1.24153,51470.0012
GBPUSD,2019-07-17 03:45:00,1.24152,1.24154,1.24148,1.24154,28440.0005
GBPUSD,2019-07-17 03:46:00,1.24154,1.24154,1.24153,1.24154,22620.0008
GBPUSD,2019-07-17 03:47:00,1.24154,1.24154,1.24153,1.24154,30809.9995
GBPUSD,2019-07-17 03:48:00,1.24154,1.24154,1.24151,1.24153,31590.0002
GBPUSD,2019-07-17 03:49:00,1.24153,1.24155,1.24153,1.24154,42810.0014
GBPUSD,2019-07-17 03:50:00,1.24154,1.24156,1.24153,1.24153,37590.0002
GBPUSD,2019-07-17 03:51:00,1.24153,1.24153,1.24153,1.24153,32569.9997
GBPUSD,2019-07-17 03:52:00,1.24153,1.24154,1.24153,1.24154,27959.9991
GBPUSD,2019-07-17 03:53:00,1.24154,1.24161,1.24145,1.24145,43209.9991
GBPUSD,2019-07-17 03:54:00,1.24144,1.24145,1.2414,1.24145,21180.0003
GBPUSD,2019-07-17 03:55:00,1.24144,1.24145,1.24144,1.24144,25739.9998
GBPUSD,2019-07-17 03:56:00,1.24142,1.24142,1.24134,1.24134,34729.9995
GBPUSD,2019-07-17 03:57:00,1.24135,1.24144,1.24134,1.24141,81339.9963
GBPUSD,2019-07-17 03:58:00,1.24141,1.24144,1.24141,1.24142,27899.9996
GBPUSD,2019-07-17 03:59:00,1.24142,1.24145,1.24136,1.24145,75230.0034
GBPUSD,2019-07-17 04:00:00,1.24146,1.24147,1.24144,1.24145,86910.0037
GBPUSD,2019-07-17 04:01:00,1.24145,1.24157,1.24145,1.24155,62490.0017
GBPUSD,2019-07-17 04:02:00,1.24155,1.24156,1.2415,1.24151,52240.0017
GBPUSD,2019-07-17 04:03:00,1.24148,1.24148,1.24143,1.24144,65839.9963
GBPUSD,2019-07-17 04:04:00,1.24144,1.24144,1.24134,1.24134,76440.0024
GBPUSD,2019-07-17 04:05:00,1.24134,1.24143,1.24134,1.2414,43590.0002
GBPUSD,2019-07-17 04:06:00,1.24135,1.24143,1.24135,1.24137,46619.9989
GBPUSD,2019-07-17 04:07:00,1.24136,1.24137,1.24133,1.24135,40099.9985
GBPUSD,2019-07-17 04:08:00,1.24135,1.24147,1.24135,1.24145,82610.0006
GBPUSD,2019-07-17 04:09:00,1.24144,1.24145,1.24144,1.24144,30520.0005
GBPUSD,2019-07-17 04:10:00,1.24144,1.24145,1.24144,1.24145,40630.0011
GBPUSD,2019-07-17 04:11:00,1.24145,1.24146,1.24145,1.24145,32029.9988
GBPUSD,2019-07-17 04:12:00,1.24146,1.24146,1.24145,1.24145,37130.0011
GBPUSD,2019-07-17 04:13:00,1.24145,1.24155,1.24145,1.24152,121989.9979
GBPUSD,2019-07-17 04:14:00,1.24152,1.24156,1.2415,1.24154,70889.9994
GBPUSD,2019-07-17 04:15:00,1.24154,1.24154,1.24154,1.24154,41759.9983
GBPUSD,2019-07-17 04:16:00,1.24154,1.24155,1.24153,1.24154,40889.9994
GBPUSD,2019-07-17 04:17:00,1.24154,1.24157,1.24152,1.24155,12500
GBPUSD,2019-07-17 04:18:00,1.24153,1.24155,1.24153,1.24154,7750
GBPUSD,2019-07-17 04:19:00,1.24154,1.24154,1.24144,1.24148,26709.9991
GBPUSD,2019-07-17 04:20:00,1.24148,1.24148,1.2414,1.24141,32819.9997
GBPUSD,2019-07-17 04:21:00,1.24141,1.24144,1.24141,1.24144,19620.0008
GBPUSD,2019-07-17 04:22:00,1.24141,1.24146,1.24138,1.24146,42330.0018
GBPUSD,2019-07-17 04:23:00,1.24146,1.24146,1.2414,1.24141,27500
GBPUSD,2019-07-17 04:24:00,1.24138,1.24153,1.24133,1.24153,60880.0011
GBPUSD,2019-07-17 04:25:00,1.2415,1.2415,1.24142,1.24144,12220.0003
GBPUSD,2019-07-17 04:26:00,1.24143,1.24145,1.24143,1.24144,11000
GBPUSD,2019-07-17 04:27:00,1.24144,1.24145,1.2414,1.24142,19350.0004
GBPUSD,2019-07-17 04:28:00,1.24141,1.24142,1.24133,1.24135,15800.0002
GBPUSD,2019-07-17 04:29:00,1.24135,1.24135,1.24134,1.24135,6000
GBPUSD,2019-07-17 04:30:00,1.24134,1.24135,1.24132,1.24134,13319.9997
GBPUSD,2019-07-17 04:31:00,1.24134,1.24143,1.24133,1.24143,7349.9999
GBPUSD,2019-07-17 04:32:00,1.24143,1.24144,1.2414,1.24142,21579.9999
GBPUSD,2019-07-17 04:33:00,1.24143,1.24143,1.24135,1.24136,54869.9989
GBPUSD,2019-07-17 04:34:00,1.24136,1.24144,1.24135,1.24143,48659.9998
GBPUSD,2019-07-17 04:35:00,1.24143,1.24146,1.24142,1.24145,75430.0003
GBPUSD,2019-07-17 04:36:00,1.24144,1.2417,1.24144,1.24166,135190.0024
GBPUSD,2019-07-17 04:37:00,1.24167,1.24168,1.24166,1.24167,68379.9973
GBPUSD,2019-07-17 04:38:00,1.24166,1.24168,1.24159,1.24165,27360.0006
GBPUSD,2019-07-17 04:39:00,1.24165,1.24168,1.24165,1.24167,28260.0002
GBPUSD,2019-07-17 04:40:00,1.24167,1.24176,1.24167,1.24167,65550.0031
GBPUSD,2019-07-17 04:41:00,1.24166,1.24177,1.24163,1.24177,37119.9989
GBPUSD,2019-07-17 04:42:00,1.24176,1.24178,1.24174,1.24174,13819.9997
GBPUSD,2019-07-17 04:43:00,1.24174,1.24184,1.24174,1.24176,27000
GBPUSD,2019-07-17 04:44:00,1.24177,1.24177,1.24165,1.24173,80709.9991
GBPUSD,2019-07-17 04:45:00,1.2417,1.24174,1.2417,1.24174,19950.0008
GBPUSD,2019-07-17 04:46:00,1.24172,1.24175,1.24172,1.24174,108819.9997
GBPUSD,2019-07-17 04:47:00,1.24174,1.24184,1.24173,1.24174,163399.9939
GBPUSD,2019-07-17 04:48:00,1.24173,1.24175,1.24172,1.24174,36840.0002
GBPUSD,2019-07-17 04:49:00,1.24175,1.24179,1.24172,1.24179,139259.9945
GBPUSD,2019-07-17 04:50:00,1.24179,1.24179,1.24174,1.24175,87440.0024
GBPUSD,2019-07-17 04:51:00,1.2417,1.24175,1.2417,1.24175,31090.0002
GBPUSD,2019-07-17 04:52:00,1.24173,1.24175,1.24167,1.24174,25350.0004
GBPUSD,2019-07-17 04:53:00,1.24174,1.24174,1.24172,1.24174,25360.0006
GBPUSD,2019-07-17 04:54:00,1.24175,1.24176,1.24174,1.24175,26450.0008
GBPUSD,2019-07-17 04:55:00,1.24175,1.2418,1.24175,1.24177,67910.0037
GBPUSD,2019-07-17 04:56:00,1.24177,1.24184,1.24175,1.24184,48409.9998
GBPUSD,2019-07-17 04:57:00,1.24184,1.24189,1.24184,1.24186,42229.9995
GBPUSD,2019-07-17 04:58:00,1.24186,1.24188,1.24185,1.24186,39880.0011
GBPUSD,2019-07-17 04:59:00,1.24184,1.24198,1.24184,1.24196,81529.9988
GBPUSD,2019-07-17 05:00:00,1.24196,1.24197,1.24181,1.24183,58340.0002
GBPUSD,2019-07-17 05:01:00,1.24185,1.24195,1.24184,1.24186,66860.0006
GBPUSD,2019-07-17 05:02:00,1.24186,1.24189,1.24184,1.24184,59959.9991
GBPUSD,2019-07-17 05:03:00,1.24184,1.24185,1.24183,1.24185,16719.9993
GBPUSD,2019-07-17 05:04:00,1.24185,1.24185,1.24175,1.24176,24510.0002
GBPUSD,2019-07-17 05:05:00,1.24177,1.24188,1.24176,1.24177,53639.9994
GBPUSD,2019-07-17 05:06:00,1.24177,1.24177,1.24167,1.24168,34759.9983
GBPUSD,2019-07-17 05:07:00,1.24168,1.24168,1.24167,1.24167,12500
GBPUSD,2019-07-17 05:08:00,1.24165,1.24165,1.24155,1.24156,60810.0014
GBPUSD,2019-07-17 05:09:00,1.24156,1.24158,1.24155,1.24157,24319.9997
GBPUSD,2019-07-17 05:10:00,1.24155,1.2416,1.24152,1.24159,66400.0015
GBPUSD,2019-07-17 05:11:00,1.24156,1.24158,1.24146,1.24146,63180.0003
GBPUSD,2019-07-17 05:12:00,1.24147,1.24147,1.24143,1.24144,62290.0009
GBPUSD,2019-07-17 05:13:00,1.24144,1.24152,1.24144,1.24151,49889.9994
GBPUSD,2019-07-17 05:14:00,1.24151,1.24162,1.24151,1.24162,61459.9991
GBPUSD,2019-07-17 05:15:00,1.24161,1.24161,1.24153,1.24153,45090.0002
GBPUSD,2019-07-17 05:16:00,1.24152,1.24153,1.2415,1.24153,22690.0005
GBPUSD,2019-07-17 05:17:00,1.24152,1.24153,1.24152,1.24153,10710
GBPUSD,2019-07-17 05:18:00,1.24154,1.24155,1.24152,1.24153,36000
GBPUSD,2019-07-17 05:19:00,1.24155,1.24163,1.24154,1.24162,31870.0008
GBPUSD,2019-07-17 05:20:00,1.24162,1.24163,1.24161,1.24162,21940.0005
GBPUSD,2019-07-17 05:21:00,1.24161,1.24165,1.24161,1.24162,15840.0002
GBPUSD,2019-07-17 05:22:00,1.24162,1.24166,1.24162,1.24166,2099.9999
GBPUSD,2019-07-17 05:23:00,1.24166,1.24166,1.24164,1.24165,23010.0002
GBPUSD,2019-07-17 05:24:00,1.24165,1.24165,1.24162,1.24163,16690.0005
GBPUSD,2019-07-17 05:25:00,1.24162,1.24165,1.24162,1.24163,20389.9994
GBPUSD,2019-07-17 05:26:00,1.24164,1.24164,1.24154,1.24155,49909.9998
GBPUSD,2019-07-17 05:27:00,1.24157,1.24164,1.24154,1.24163,20819.9997
GBPUSD,2019-07-17 05:28:00,1.24163,1.24164,1.24161,1.24161,17659.9998
GBPUSD,2019-07-17 05:29:00,1.24158,1.24159,1.24153,1.24153,32310.0014
GBPUSD,2019-07-17 05:30:00,1.24154,1.24159,1.24154,1.24157,38729.9995
GBPUSD,2019-07-17 05:31:00,1.24156,1.24159,1.24155,1.24157,29159.9998
GBPUSD,2019-07-17 05:32:00,1.24157,1.24157,1.24153,1.24156,25280.0007
GBPUSD,2019-07-17 05:33:00,1.24155,1.24156,1.24155,1.24156,3000
GBPUSD,2019-07-17 05:34:00,1.24155,1.24157,1.2415,1.24155,23059.9995
GBPUSD,2019-07-17 05:35:00,1.24154,1.24165,1.24154,1.24165,38310.0014
GBPUSD,2019-07-17 05:36:00,1.24165,1.24167,1.24162,1.24167,26000
GBPUSD,2019-07-17 05:37:00,1.24165,1.24175,1.24165,1.24175,44250
GBPUSD,2019-07-17 05:38:00,1.24175,1.24185,1.24174,1.24184,30000
GBPUSD,2019-07-17 05:39:00,1.24184,1.24184,1.24182,1.24184,12319.9997
GBPUSD,2019-07-17 05:40:00,1.24184,1.24186,1.24184,1.24185,46849.9985
GBPUSD,2019-07-17 05:41:00,1.24185,1.24185,1.24184,1.24184,13600.0004
GBPUSD,2019-07-17 05:42:00,1.24183,1.24183,1.24173,1.24173,58560.0014
GBPUSD,2019-07-17 05:43:00,1.24174,1.24177,1.24174,1.24176,60240.0017
GBPUSD,2019-07-17 05:44:00,1.24176,1.24176,1.24174,1.24176,32180.0003
GBPUSD,2019-07-17 05:45:00,1.24176,1.24176,1.24175,1.24176,37130.0011
GBPUSD,2019-07-17 05:46:00,1.24176,1.24176,1.24175,1.24176,31309.9995
GBPUSD,2019-07-17 05:47:00,1.24176,1.24176,1.24175,1.24176,40569.9997
GBPUSD,2019-07-17 05:48:00,1.24176,1.24182,1.24175,1.24177,53080.0018
GBPUSD,2019-07-17 05:49:00,1.24179,1.24179,1.24172,1.24173,103930.0003
GBPUSD,2019-07-17 05:50:00,1.24174,1.2418,1.24172,1.24173,109779.9988
GBPUSD,2019-07-17 05:51:00,1.24173,1.24175,1.24173,1.24174,94559.9976
GBPUSD,2019-07-17 05:52:00,1.24174,1.24174,1.24172,1.24173,30879.9992
GBPUSD,2019-07-17 05:53:00,1.24172,1.24181,1.24172,1.24178,27100.0004
GBPUSD,2019-07-17 05:54:00,1.24179,1.24183,1.24175,1.24177,66779.9988
GBPUSD,2019-07-17 05:55:00,1.24177,1.24181,1.24176,1.2418,78180.0003
GBPUSD,2019-07-17 05:56:00,1.2418,1.24182,1.24175,1.24178,92930.0003
GBPUSD,2019-07-17 05:57:00,1.24178,1.24178,1.24173,1.24174,131809.9976
GBPUSD,2019-07-17 05:58:00,1.24174,1.24174,1.24169,1.2417,81190.0024
GBPUSD,2019-07-17 05:59:00,1.2417,1.2417,1.24168,1.24169,37689.9986
GBPUSD,2019-07-17 06:00:00,1.24171,1.24173,1.24157,1.24158,157710.0067
GBPUSD,2019-07-17 06:01:00,1.24158,1.2416,1.24151,1.24153,78419.9982
GBPUSD,2019-07-17 06:02:00,1.24154,1.24163,1.24143,1.24145,146789.9933
GBPUSD,2019-07-17 06:03:00,1.24146,1.24149,1.2414,1.24142,127779.9988
GBPUSD,2019-07-17 06:04:00,1.24142,1.24151,1.24133,1.24133,82750
GBPUSD,2019-07-17 06:05:00,1.24132,1.2414,1.24121,1.2413,125510.0021
GBPUSD,2019-07-17 06:06:00,1.2413,1.2413,1.24112,1.24121,282910.0037
GBPUSD,2019-07-17 06:07:00,1.2412,1.24123,1.24116,1.24119,147229.9957
GBPUSD,2019-07-17 06:08:00,1.2412,1.24124,1.24119,1.2412,72709.9991
GBPUSD,2019-07-17 06:09:00,1.24125,1.24125,1.241,1.24101,106870.0027
GBPUSD,2019-07-17 06:10:00,1.24101,1.24101,1.24082,1.24089,149869.9951
GBPUSD,2019-07-17 06:11:00,1.24089,1.2409,1.24081,1.24083,175529.9988
GBPUSD,2019-07-17 06:12:00,1.24083,1.24097,1.24083,1.24091,43520.0005
GBPUSD,2019-07-17 06:13:00,1.24091,1.24094,1.24091,1.24091,25420.0001
GBPUSD,2019-07-17 06:14:00,1.24092,1.24094,1.24091,1.24092,21680.0003
GBPUSD,2019-07-17 06:15:00,1.24092,1.24106,1.24092,1.24103,45099.9985
GBPUSD,2019-07-17 06:16:00,1.24103,1.24104,1.24103,1.24104,42779.9988
GBPUSD,2019-07-17 06:17:00,1.24103,1.24103,1.24092,1.24092,130529.9988
GBPUSD,2019-07-17 06:18:00,1.24092,1.24095,1.24084,1.24093,44439.9986
GBPUSD,2019-07-17 06:19:00,1.24093,1.24094,1.24091,1.24091,17149.9996
GBPUSD,2019-07-17 06:20:00,1.24091,1.24093,1.24091,1.24093,11760.0002
GBPUSD,2019-07-17 06:21:00,1.24092,1.24094,1.24084,1.24087,165610.0006
GBPUSD,2019-07-17 06:22:00,1.24087,1.24094,1.24084,1.24092,187169.9982
GBPUSD,2019-07-17 06:23:00,1.24091,1.24096,1.24091,1.24094,88550.0031
GBPUSD,2019-07-17 06:24:00,1.24093,1.24096,1.24093,1.24096,21559.9995
GBPUSD,2019-07-17 06:25:00,1.24094,1.24096,1.24092,1.24093,31010.0002
GBPUSD,2019-07-17 06:26:00,1.24094,1.24094,1.24083,1.24084,125510.0021
GBPUSD,2019-07-17 06:27:00,1.24084,1.24091,1.24083,1.24091,170770.0043
GBPUSD,2019-07-17 06:28:00,1.24091,1.24091,1.24083,1.24085,181339.9963
GBPUSD,2019-07-17 06:29:00,1.24085,1.24106,1.24084,1.24091,282769.989
GBPUSD,2019-07-17 06:30:00,1.24091,1.24092,1.2408,1.24081,126269.9966
GBPUSD,2019-07-17 06:31:00,1.24086,1.24086,1.24051,1.24051,86139.9994
GBPUSD,2019-07-17 06:32:00,1.24047,1.24049,1.2403,1.2403,90290.0009
GBPUSD,2019-07-17 06:33:00,1.2403,1.24038,1.2403,1.24033,68319.9997
GBPUSD,2019-07-17 06:34:00,1.24034,1.24035,1.24012,1.24012,106510.0021
GBPUSD,2019-07-17 06:35:00,1.24011,1.24011,1.24002,1.24003,40869.9989
GBPUSD,2019-07-17 06:36:00,1.24004,1.24009,1.23993,1.24003,52669.9982
GBPUSD,2019-07-17 06:37:00,1.24001,1.24004,1.24001,1.24002,53810.0014
GBPUSD,2019-07-17 06:38:00,1.24001,1.24004,1.24001,1.24004,34319.9997
GBPUSD,2019-07-17 06:39:00,1.24004,1.24034,1.24004,1.24032,110199.9969
GBPUSD,2019-07-17 06:40:00,1.24032,1.24034,1.24005,1.24021,124919.9982
GBPUSD,2019-07-17 06:41:00,1.24021,1.24031,1.24011,1.24012,72239.9979
GBPUSD,2019-07-17 06:42:00,1.24014,1.24023,1.24012,1.24012,118660.0037
GBPUSD,2019-07-17 06:43:00,1.24013,1.24018,1.24011,1.24012,93860.0006
GBPUSD,2019-07-17 06:44:00,1.24012,1.24021,1.24011,1.24012,106199.9969
GBPUSD,2019-07-17 06:45:00,1.24012,1.24018,1.23968,1.23979,174639.9994
GBPUSD,2019-07-17 06:46:00,1.23977,1.23977,1.2396,1.23969,146279.9988
GBPUSD,2019-07-17 06:47:00,1.23968,1.23969,1.23918,1.23939,277920.0134
GBPUSD,2019-07-17 06:48:00,1.2394,1.23949,1.23907,1.2391,234619.9951
GBPUSD,2019-07-17 06:49:00,1.2391,1.2391,1.23866,1.239,309290.0085
GBPUSD,2019-07-17 06:50:00,1.23899,1.239,1.23849,1.23849,212729.9957
GBPUSD,2019-07-17 06:51:00,1.23849,1.23851,1.23821,1.23829,280709.9915
GBPUSD,2019-07-17 06:52:00,1.23829,1.23855,1.23829,1.23841,194050.0031
GBPUSD,2019-07-17 06:53:00,1.2384,1.23869,1.23837,1.2385,154369.9951
GBPUSD,2019-07-17 06:54:00,1.23849,1.23884,1.23849,1.2387,228160.0037
GBPUSD,2019-07-17 06:55:00,1.2387,1.23871,1.23851,1.23862,124760.0021
GBPUSD,2019-07-17 06:56:00,1.23861,1.23864,1.23816,1.2382,210500
GBPUSD,2019-07-17 06:57:00,1.2382,1.23853,1.2382,1.2385,217500
GBPUSD,2019-07-17 06:58:00,1.23849,1.2385,1.2384,1.23842,139410.0037
GBPUSD,2019-07-17 06:59:00,1.23843,1.23846,1.23823,1.2384,156539.9933
GBPUSD,2019-07-17 07:00:00,1.23843,1.23871,1.2384,1.23851,334190.0024
GBPUSD,2019-07-17 07:01:00,1.23855,1.23886,1.23851,1.23884,244110.0006
GBPUSD,2019-07-17 07:02:00,1.23884,1.239,1.2388,1.23893,212330.0018
GBPUSD,2019-07-17 07:03:00,1.239,1.23924,1.23899,1.23919,175500
GBPUSD,2019-07-17 07:04:00,1.2392,1.23939,1.23918,1.23921,168529.9988
GBPUSD,2019-07-17 07:05:00,1.23921,1.23922,1.2389,1.23898,102610.0006
GBPUSD,2019-07-17 07:06:00,1.23898,1.23921,1.23889,1.23889,167250
GBPUSD,2019-07-17 07:07:00,1.2389,1.23896,1.23877,1.2388,137330.0018
GBPUSD,2019-07-17 07:08:00,1.2388,1.23885,1.2386,1.23862,137059.9976
GBPUSD,2019-07-17 07:09:00,1.23862,1.23878,1.23838,1.23877,202199.9969
GBPUSD,2019-07-17 07:10:00,1.23874,1.23874,1.23848,1.23848,160100.0061
GBPUSD,2019-07-17 07:11:00,1.23852,1.23886,1.23848,1.23882,154720.0012
GBPUSD,2019-07-17 07:12:00,1.23884,1.23884,1.23855,1.23871,178649.9939
GBPUSD,2019-07-17 07:13:00,1.23872,1.23901,1.23867,1.23871,171369.9951
GBPUSD,2019-07-17 07:14:00,1.23871,1.23875,1.2385,1.23865,254300.0031
GBPUSD,2019-07-17 07:15:00,1.23867,1.23873,1.23858,1.23869,233449.9969
GBPUSD,2019-07-17 07:16:00,1.23869,1.23885,1.23868,1.23869,104150.0015
GBPUSD,2019-07-17 07:17:00,1.23869,1.2389,1.23869,1.23883,112319.9997
GBPUSD,2019-07-17 07:18:00,1.23884,1.23893,1.2387,1.2387,119660.0037
GBPUSD,2019-07-17 07:19:00,1.2387,1.23884,1.23869,1.23873,181009.9945
GBPUSD,2019-07-17 07:20:00,1.23874,1.23883,1.23869,1.23881,129919.9982
GBPUSD,2019-07-17 07:21:00,1.23881,1.23896,1.23881,1.23893,103529.9988
GBPUSD,2019-07-17 07:22:00,1.23894,1.23908,1.23893,1.23902,88010.0021
GBPUSD,2019-07-17 07:23:00,1.23901,1.23915,1.23901,1.23913,87019.9966
GBPUSD,2019-07-17 07:24:00,1.23913,1.2396,1.23913,1.23946,161770.0043
GBPUSD,2019-07-17 07:25:00,1.2395,1.23966,1.2395,1.23966,152479.9957
GBPUSD,2019-07-17 07:26:00,1.23964,1.23975,1.23964,1.23975,66730.0034
GBPUSD,2019-07-17 07:27:00,1.23975,1.23985,1.23965,1.23973,142429.9927
GBPUSD,2019-07-17 07:28:00,1.23972,1.24027,1.23972,1.24013,176910.0037
GBPUSD,2019-07-17 07:29:00,1.24013,1.24035,1.24013,1.24025,112750
GBPUSD,2019-07-17 07:30:00,1.24025,1.24042,1.24015,1.2404,177460.0067
GBPUSD,2019-07-17 07:31:00,1.2404,1.2404,1.2403,1.24032,94339.9963
GBPUSD,2019-07-17 07:32:00,1.24034,1.24042,1.24019,1.24034,117709.9991
GBPUSD,2019-07-17 07:33:00,1.24033,1.24057,1.24032,1.24046,178500
GBPUSD,2019-07-17 07:34:00,1.24045,1.2405,1.24028,1.24029,146800.0031
GBPUSD,2019-07-17 07:35:00,1.24029,1.24033,1.24002,1.24028,217990.0055
GBPUSD,2019-07-17 07:36:00,1.24028,1.24029,1.2399,1.2399,227020.0043
GBPUSD,2019-07-17 07:37:00,1.23989,1.2399,1.23959,1.23968,174100.0061
GBPUSD,2019-07-17 07:38:00,1.23965,1.23988,1.23965,1.2397,95589.9963
GBPUSD,2019-07-17 07:39:00,1.2397,1.23992,1.2397,1.23987,199960.0067
GBPUSD,2019-07-17 07:40:00,1.23987,1.23993,1.23974,1.23984,154970.0012
GBPUSD,2019-07-17 07:41:00,1.23984,1.23984,1.23957,1.23959,160149.9939
GBPUSD,2019-07-17 07:42:00,1.23959,1.23968,1.23955,1.23958,165509.9945
GBPUSD,2019-07-17 07:43:00,1.23958,1.23959,1.2395,1.23952,90199.9969
GBPUSD,2019-07-17 07:44:00,1.23952,1.23954,1.23947,1.2395,67540.0009
GBPUSD,2019-07-17 07:45:00,1.23951,1.23951,1.2393,1.2393,61180.0003
GBPUSD,2019-07-17 07:46:00,1.2393,1.2393,1.23919,1.23919,130710.0067
GBPUSD,2019-07-17 07:47:00,1.23919,1.2392,1.23909,1.2392,109269.9966
GBPUSD,2019-07-17 07:48:00,1.23928,1.23941,1.23914,1.23921,150529.9988
GBPUSD,2019-07-17 07:49:00,1.2392,1.2394,1.2392,1.23932,122769.9966
GBPUSD,2019-07-17 07:50:00,1.2393,1.23943,1.23924,1.23942,101660.0037
GBPUSD,2019-07-17 07:51:00,1.23942,1.23992,1.23942,1.23991,207649.9939
GBPUSD,2019-07-17 07:52:00,1.23991,1.24006,1.23989,1.23998,111879.9973
GBPUSD,2019-07-17 07:53:00,1.23998,1.2403,1.23998,1.24022,105279.9988
GBPUSD,2019-07-17 07:54:00,1.24022,1.24025,1.24014,1.24023,121629.9973
GBPUSD,2019-07-17 07:55:00,1.24022,1.24052,1.24021,1.24033,98930.0003
GBPUSD,2019-07-17 07:56:00,1.24032,1.24033,1.24001,1.24009,204990.0055
GBPUSD,2019-07-17 07:57:00,1.24009,1.24009,1.23993,1.24004,195419.9982
GBPUSD,2019-07-17 07:58:00,1.24004,1.24024,1.24004,1.24014,206059.9976
GBPUSD,2019-07-17 07:59:00,1.24013,1.24028,1.24011,1.24024,165279.9988
GBPUSD,2019-07-17 08:00:00,1.24024,1.24113,1.24023,1.24106,309579.9866
GBPUSD,2019-07-17 08:01:00,1.24106,1.24106,1.24071,1.24085,179809.9976
GBPUSD,2019-07-17 08:02:00,1.24084,1.24109,1.24078,1.24098,358600.0061
GBPUSD,2019-07-17 08:03:00,1.24097,1.24115,1.24095,1.24113,216520.0043
GBPUSD,2019-07-17 08:04:00,1.24115,1.24134,1.24092,1.24095,178229.9957
GBPUSD,2019-07-17 08:05:00,1.24097,1.24144,1.24092,1.24127,227740.0055
GBPUSD,2019-07-17 08:06:00,1.24129,1.24144,1.24127,1.24132,123819.9997
GBPUSD,2019-07-17 08:07:00,1.24132,1.24141,1.24111,1.24121,91959.9991
GBPUSD,2019-07-17 08:08:00,1.2412,1.24131,1.24119,1.24129,121940.0024
GBPUSD,2019-07-17 08:09:00,1.24129,1.24159,1.24127,1.24151,176559.9976
GBPUSD,2019-07-17 08:10:00,1.24151,1.24151,1.24119,1.24128,321170.0134
